"sys_SequentialRespondentNumber","sys_InternalRespNum","sys_StartTime","sys_EndTime","sys_ElapsedTime","quota","consent_1","consent2_1","consent3_1","pastbuyer","futurebuyer","primarybuyer","CarMake","CarModel","VehicleOwnership","dailyvmt","annualvmt","carsizeselect","carimagesmall","carimagemid","carimagelarge","Topcarsmall_1","Topcarsmall_2","Topcarsmall_3","Topcarsmall_4","Topcarsmall_5","Topcarsmall_6","Topcarsmall_7","Topcarsmall_8","Topcarmid_1","Topcarmid_2","Topcarmid_3","Topcarmid_4","Topcarmid_5","Topcarmid_6","Topcarmid_7","Topcarmid_8","Topcarlarge_1","Topcarlarge_2","Topcarlarge_3","Topcarlarge_4","Topcarlarge_5","Topcarlarge_6","Topcarlarge_7","Topcarlarge_8","CBCFIX1","CBCRAN1","CBCRAN2","CBCRAN3","CBCRAN4","CBCRAN5","CBCRAN6","CBCRAN7","CBCRAN8","CBCRAN9","CBCRAN10","CBCRAN11","CBCRAN12","CBCRAN13","CBCRAN14","CBCRAN15","productuseratings_r1","productuseratings_r2","productuseratings_r3","productuseratings_r4","productuseratings_r5","productuseratings_r6","EnvLifeRatings_r1","EnvLifeRatings_r2","EnvLifeRatings_r3","EnvLifeRatings_r4","DrivingTypeExper_1","DrivingTypeExper_2","DrivingTypeExper_3","DrivingTypeExper_4","DrivingTypeExper_5","consideration_1","consideration_2","consideration_3","consideration_4","consideration_5","slowchargingaccess_1","slowchargingaccess_2","slowchargingaccess_3","slowchargingaccess_4","slowchargingaccess_5","fastchargingaccess","brandrank1","brankrank2","brandrank3","maintenance","income","sex","householdsize","YOB","zipcode","education","children","marriage","comments","sys_RespStatus","sys_DispositionCode","sys_CBCVersion_CBC","sys_UserAgent","sys_Browser","sys_OperatingSystem","sys_IPAddress","sys_UserJavaScript"
196,902693,2012-7-30 08:52,2012-7-30 09:02,626,6,1,1,1,1,3,3,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,2,3,3,1,2,2,1,3,1,3,1,3,1,3,5,3,3,5,3,5,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,1,5,22,1,13,2,3,42,"",4,2,2,"",5,,220,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
197,928857,2012-7-29 02:43,2012-7-29 02:53,566,1,1,1,1,2,2,1,21,"帕萨特",2,7,6,1,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,1,1,1,3,2,3,1,3,3,3,3,1,4,4,4,5,5,3,4,3,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,20,1,14,5,5,1,2,39,"",4,1,2,"",5,,927,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
198,929123,2012-7-28 08:16,2012-7-28 08:33,1042,3,1,1,1,1,2,1,1,"",2,10,16,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,2,1,2,1,1,3,3,2,1,2,1,3,3,3,3,5,3,5,5,2,4,3,5,5,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,21,18,12,5,5,1,2,31,"200051",2,2,2,"",5,,124,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
199,948520,2012-7-29 06:23,2012-7-29 06:33,609,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,3,1,2,3,1,3,2,3,1,1,3,3,1,2,4,5,4,5,3,4,4,3,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,13,17,21,1,5,2,2,45,"200062",5,1,2,"",5,,474,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
200,973144,2012-7-30 09:56,2012-7-30 10:07,657,5,1,1,1,1,3,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,1,1,1,3,2,1,1,2,3,2,3,2,1,3,4,3,4,5,3,4,4,3,4,4,1,0,0,0,0,0,2,0,4,0,0,0,0,0,5,3,5,13,12,2,13,1,3,42,"200062",5,2,2,"",5,,331,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
201,996437,2012-7-28 05:20,2012-7-28 05:36,951,3,1,1,1,1,2,1,1,"",2,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,2,2,3,2,2,3,1,2,2,1,2,3,1,1,4,2,5,5,1,5,3,2,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,20,3,10,1,9,1,3,45,"",5,1,1,"",5,,719,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
202,1016738,2012-7-27 07:18,2012-7-27 07:25,396,1,1,1,1,2,3,1,10,"CIV",3,3,10,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,1,2,2,2,2,3,2,1,3,3,1,3,2,3,2,4,5,5,5,4,5,4,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,9,19,14,5,13,2,3,38,"200042",5,2,2,"",5,,231,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
203,1069054,2012-7-28 02:58,2012-7-28 03:13,867,3,1,1,1,1,2,1,1,"",1,10,16,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,3,2,3,2,3,3,1,2,1,2,1,2,2,2,3,4,5,5,5,4,5,5,3,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,14,1,20,4,8,1,2,44,"",5,1,1,"",5,,877,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
204,1106638,2012-7-30 02:53,2012-7-30 03:03,612,3,1,1,1,1,2,1,1,"",1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,3,2,2,1,3,2,1,2,3,3,2,2,2,3,2,4,4,5,5,3,4,3,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,5,8,7,1,13,1,3,27,"",4,2,2,"",5,,734,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
205,1158575,2012-7-29 05:49,2012-7-29 05:56,391,1,1,1,1,2,2,1,21,"",2,5,12,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,2,3,1,1,2,3,1,3,1,3,3,3,1,2,4,5,5,5,5,5,5,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,2,14,17,5,14,1,3,28,"",4,2,2,"",5,,102,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
206,1186878,2012-7-27 06:06,2012-7-27 06:17,626,4,1,1,1,1,2,3,1,"",1,10,16,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,3,3,3,2,3,2,1,3,1,3,3,3,4,4,5,5,4,3,3,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,1,2,14,5,8,2,3,24,"200333",1,2,2,"",5,,73,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
207,1201193,2012-7-28 09:31,2012-7-28 09:40,520,5,1,1,1,1,3,1,1,"",1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,1,3,2,3,1,3,3,1,3,1,3,3,2,1,1,3,4,5,5,4,5,4,3,5,2,1,0,0,0,0,0,0,0,4,0,0,2,0,4,0,1,1,14,13,5,10,1,3,41,"200333",5,2,2,"",5,,555,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
208,1207041,2012-7-28 06:48,2012-7-28 06:57,540,4,1,1,1,1,2,3,1,"",2,10,16,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,1,3,2,1,3,2,1,2,2,1,1,2,2,2,3,4,3,5,5,3,4,3,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,10,11,22,1,8,2,3,25,"200063",4,2,2,"",5,,486,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
209,1238374,2012-7-28 08:36,2012-7-28 08:43,474,3,1,1,1,1,2,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,2,3,3,2,2,3,1,1,2,1,1,2,1,3,4,3,5,5,2,4,4,3,3,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,13,14,19,5,6,1,4,50,"236233",5,1,1,"",5,,119,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
210,1297676,2012-7-27 08:54,2012-7-27 09:08,814,3,1,1,1,1,2,1,1,"",1,10,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,1,1,3,1,1,2,1,3,2,2,4,4,4,5,4,5,4,4,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,2,23,,5,7,2,3,19,"200063",2,2,2,"",5,,255,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
211,1297790,2012-7-29 07:48,2012-7-29 08:03,872,6,1,1,1,1,3,3,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,1,3,3,3,2,2,2,2,2,3,2,3,3,2,2,4,3,5,5,4,4,4,3,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,1,2,20,1,12,2,3,27,"200060",4,2,2,"",5,,339,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
212,1300383,2012-7-29 03:21,2012-7-29 03:32,688,3,1,1,1,1,2,1,1,"",2,10,16,3,,,6,,,,,,,,,,,,,,,,,6,,,,,,,,2,3,1,2,2,3,1,1,2,3,1,3,2,1,3,3,4,3,5,5,4,5,4,3,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,3,14,5,5,9,1,3,16,"",4,2,2,"",5,,693,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
213,1324927,2012-7-30 02:38,2012-7-30 02:47,542,1,1,1,1,2,2,1,14,"3",2,5,11,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,3,1,2,2,2,2,1,2,3,3,1,3,2,1,1,3,4,5,5,4,5,4,4,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,14,1,13,1,15,1,3,22,"",2,2,2,"",5,,723,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
214,1333995,2012-7-29 06:56,2012-7-29 07:05,496,3,1,1,1,1,2,1,1,"",2,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,2,2,1,1,3,1,1,3,2,2,1,3,2,2,4,3,4,5,3,5,4,4,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,7,13,11,4,10,2,2,42,"",6,1,2,"",5,,456,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
215,1369427,2012-7-29 08:32,2012-7-29 08:45,734,5,1,1,1,1,3,1,1,"",2,10,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,3,1,1,1,3,2,1,1,2,1,3,3,4,3,4,5,4,4,4,3,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,2,20,13,4,12,2,3,28,"200333",2,2,2,"",5,,280,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
216,1371830,2012-7-28 02:42,2012-7-28 02:56,823,3,1,1,1,1,2,1,1,"",1,10,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,3,1,1,3,1,3,3,3,2,1,2,4,4,5,5,3,4,4,3,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,9,17,16,5,12,2,3,41,"",5,2,2,"",5,,494,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
217,1376091,2012-7-30 08:33,2012-7-30 08:43,576,6,1,1,1,1,3,3,1,"",1,10,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,1,3,1,3,3,2,3,2,3,2,2,2,4,3,4,5,3,3,4,3,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,2,9,12,1,14,1,3,33,"",5,2,2,"",5,,797,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
218,1378395,2012-7-30 05:40,2012-7-30 05:40,0,,1,1,1,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
219,1417582,2012-7-30 09:14,2012-7-30 09:24,591,5,1,1,1,1,3,1,1,"",1,10,16,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,3,3,2,2,2,2,3,2,1,3,3,2,3,2,3,4,4,5,5,4,4,3,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,8,4,3,5,10,1,3,44,"",5,2,2,"",5,,693,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
220,1474481,2012-7-27 08:44,2012-7-27 08:53,547,1,1,1,1,2,2,1,18,"明睿",2,3,6,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,1,2,1,2,2,1,3,3,2,1,3,4,4,5,5,4,4,4,3,4,4,1,0,0,0,0,0,2,0,4,0,0,0,0,0,5,3,2,17,19,1,11,2,3,36,"",5,2,2,"",5,,615,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
221,1485814,2012-7-27 05:47,2012-7-27 05:53,358,4,1,1,1,1,2,3,1,"",1,10,16,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,1,2,3,1,3,3,3,3,1,3,1,3,1,4,4,4,5,4,4,3,3,4,4,1,0,0,0,0,0,2,0,4,0,0,0,0,0,5,3,19,20,9,5,2,2,3,22,"",2,2,2,"",5,,464,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
222,1508344,2012-7-30 06:00,2012-7-30 06:12,692,3,1,1,1,1,2,1,4,"凯越",2,5,10,3,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,2,1,2,2,2,2,1,3,1,3,2,2,1,3,1,3,4,3,5,5,3,4,3,4,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,2,20,12,1,14,1,3,40,"",5,2,2,"",5,,559,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
223,1528559,2012-7-29 02:56,2012-7-29 03:07,631,3,1,1,1,1,2,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,3,2,2,3,1,3,2,1,3,3,2,1,1,3,4,3,4,5,4,5,4,3,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,3,13,19,5,7,1,2,21,"200063",2,2,2,"",5,,15,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
224,1560295,2012-7-27 06:56,2012-7-27 07:01,253,3,1,1,1,1,2,1,1,"",1,10,16,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,3,2,2,2,1,1,1,2,2,3,4,3,5,5,4,4,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,19,20,14,5,12,2,3,17,"200062",2,2,2,"",5,,940,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
225,1575046,2012-7-27 08:07,2012-7-27 08:20,727,4,1,1,1,1,2,3,1,"",1,10,16,1,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,3,1,1,3,1,1,1,1,3,1,1,4,2,5,5,5,4,3,4,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,20,1,7,3,9,2,4,41,"200063",6,2,2,"",5,,479,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
226,1577155,2012-7-27 02:17,2012-7-27 02:25,497,3,1,1,1,1,2,1,1,"",1,10,16,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,2,2,3,1,2,3,1,3,2,3,3,2,2,3,2,4,4,5,5,5,5,4,5,5,5,1,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,7,20,16,5,13,1,3,34,"200434",5,2,2,"",5,,749,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
227,1648900,2012-7-30 06:12,2012-7-30 06:12,0,,1,1,1,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
228,1659660,2012-7-28 05:00,2012-7-28 05:16,932,3,1,1,1,1,2,1,,"",2,10,16,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,2,1,2,1,2,1,1,2,1,3,1,3,2,2,2,3,5,5,5,3,4,4,4,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,13,21,37,4,9,1,1,45,"",6,1,1,"",5,,204,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
229,1660850,2012-7-28 02:23,2012-7-28 02:40,1014,5,1,1,1,3,3,1,58,"龙威350",2,7,10,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,3,3,3,1,2,3,2,3,1,2,1,1,1,1,2,4,3,5,5,3,5,4,3,4,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,5,1,2,10,33,3,16,1,3,30,"200062",4,2,2,"",5,,804,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
230,1675065,2012-7-29 07:14,2012-7-29 07:24,604,5,1,1,1,1,3,1,1,"",2,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,3,1,3,1,1,3,1,3,3,1,1,3,1,3,4,4,5,5,3,3,3,4,4,4,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,1,14,2,5,11,2,3,27,"200333",4,2,2,"",5,,217,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
231,1678085,2012-7-30 07:18,2012-7-30 07:27,524,6,1,1,1,1,3,3,1,"",1,10,16,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,1,2,3,3,2,1,2,2,2,3,3,2,1,1,3,4,3,5,5,4,4,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,13,7,5,1,13,2,2,44,"",5,1,2,"",5,,878,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
